"Annaly Capital Management, Inc. was founded in 1996 and is based in New York, New York.",0 30
"ANSYS, Inc. develops and markets engineering simulation software and services worldwide.",0 10
"ANSYS, Inc. was founded in 1970 and is headquartered in Canonsburg, Pennsylvania.",0 10
"Antares Pharma, Inc., a specialty pharmaceutical company, focuses on developing and commercializing self-administered parenteral pharmaceutical products and technologies worldwide",0 19
The company’s injection products include OTREXUP that comprises of pre-filled methotrexate syringe and VIBEX self-injection system to enable rheumatoid arthritis (RA) and psoriasis patients to self-inject methotrexate at home; and Sumatriptan Injection USP for the acute treatment of migraine and cluster headache in adults.,
"It has strategic alliances with Teva Pharmaceutical Industries, Ltd. and AMAG Pharmaceuticals, Inc., as well as a development agreement with Pfizer Inc",32 67 73 98 141 151
"Antero Midstream GP LP owns, operates, and develops midstream energy assets in the Marcellus and Utica Shales in West Virginia and Ohio.",0 22
"Its assets consist of gathering pipelines, compressor stations, interests in processing and fractionation plants, and water handling and treatment assets, which provide midstream services to Antero Resources Corporation under long term fixed fee contracts",191 219
The company was formerly known as Antero Resources Midstream Management LLC and changed its name to Antero Midstream GP LP in May 2017.,34 75 100 122
"Antero Midstream GP LP was founded in 2013 and is based in Denver, Colorado.",0 22
"Antero Resources Corporation, an independent oil and natural gas company, acquires, explores, produces, and develops natural gas, natural gas liquids, and oil properties in the United States",0 28
The company was formerly known as Antero Resources Appalachian Corporation and changed its name to Antero Resources Corporation in June 2013.,34 74 99 127
"Antero Resources Corporation was founded in 2002 and is headquartered in Denver, Colorado.",0 28
"Anthem, Inc., through its subsidiaries, operates as a health benefits company in the United States.",0 11
"The company was formerly known as WellPoint, Inc. and changed its name to Anthem, Inc. in December 2014",34 48 74 85
"Anthem, Inc. was founded in 1944 and is headquartered in Indianapolis, Indiana.",0 11
"Anthera Pharmaceuticals, Inc., a biopharmaceutical company, focuses on the development and commercialization of medicines for patients with unmet medical needs.",0 28
"Anthera Pharmaceuticals, Inc. was founded in 2004 and is headquartered in Hayward, California.",0 28
"Antigenics, Inc. is based in Huntingdon Valley, Pennsylvania.",0 15
"Anvia Holdings Corporation provides vocational training and education for construction tradesmen that need qualifications for roofing, plumbing, home renovation, electrical, and carpentry in Australia",0 26
The company was formerly known as Dove Street Acquisition Corporation and changed its name to Anvia Holdings Corporation in January 2017.,34 69 94 120
"Anvia Holdings Corporation was founded in 2016 and is headquartered in Glendale, California.",0 26
Anworth Mortgage Asset Corporation operates as a real estate investment trust (REIT) in the United States.,0 34
"Anworth Mortgage Asset Corporation was founded in 1997 and is headquartered in Santa Monica, California.",0 34
"Anything Technologies Media, Inc. provides media duplication/replication and fulfillment services.",0 32
"The company was formerly known as Exchange Mobile Telecommunications Corp. and changed its name to Anything Technologies Media, Inc. in September 2010.",34 73 99 131
"Anything Technologies Media, Inc. was founded in 1997 and is based in Ione, California.",0 32
"Apache Corporation, an independent energy company, explores for, develops, and produces natural gas, crude oil, and natural gas liquids (NGLs).",0 18
"Apache Corporation was founded in 1954 and is based in Houston, Texas.",0 18
"Apellis Pharmaceuticals, Inc., a clinical-stage biopharmaceutical company, focuses on the development of novel therapeutic compounds for autoimmune and inflammatory diseases.",0 28
"Apellis Pharmaceuticals, Inc. was founded in 2009 and is headquartered in Crestwood, Kentucky.",0 28
Apergy Corporation provides engineered equipment and technologies that help companies drill for and produce oil and gas worldwide.,0 18
"The company was formerly known as Wellsite Corporation and changed its name to Apergy Corporation in February 2018. Apergy Corporation is headquartered in The Woodlands, Texas",34 54 79 97
"Apergy Corporation is headquartered in The Woodlands, Texas.",0 18
"As of May 8, 2018, Apergy Corporation operates independently of PHI Group Inc.",19 37 64 77
CSS Alliance LLC operates as a Steel management services organization and manages manufacturing of companies.,0 16
"The company is based in San Tan Valley, Arizona.",
"Apogee Enterprises, Inc. designs and develops glass and metal products and services in the United States, Canada, and Brazil",0 23
"Apollo Bancorp, Inc. was founded in 1871 and is based in Apollo, Pennsylvania.",0 19
"Apollo Commercial Real Estate Finance, Inc. operates as a real estate investment trust (REIT) that primarily originates, acquires, invests in, and manages commercial first mortgage loans, subordinate financings, and other commercial real estate-related debt investments in the United States.",0 42
"Apollo Commercial Real Estate Finance, Inc. was founded in 2009 and is based in New York, New York.",0 42
"Apollo Endosurgery, Inc., a medical technology company, focuses on the design, development, and commercialization of medical devices for the treatment of obesity.",0 23
"Apollo Endosurgery, Inc. was founded in 2005 and is headquartered in Austin, Texas.",0 23
"Apollo Enterprise Solutions, Ltd. provides customer conversion products and technologies in the United States and internationally.",0 32
"Apollo Medical Holdings, Inc., an integrated health care delivery and management company, provides medical care services.",0 28
"Apollo Medical Holdings, Inc. is based in Alhambra, California.",0 28
"Appalachian Mountain Brewery, Inc. produces and distributes craft beers in Western North Carolina",0 33
"Appalachian Mountain Brewery, Inc. is headquartered in Boone, North Carolina.",0 33
"Gamers Ghost, Inc. was formerly known as Istorage Inc. ",0 17 41 53 
"Gamers Ghost, Inc. is based in Bloomfield, Connecticut.",0 17
"AppFolio, Inc. provides industry-specific cloud-based software solutions for small and medium-sized businesses in the property management and legal industries.",0 13
"AppFolio, Inc. was founded in 2006 and is headquartered in Santa Barbara, California.",0 13
Appian Corporation provides low-code software development platform that enables organizations to develop various applications in the United States and internationally,0 18
"Appian Corporation was founded in 1999 and is headquartered in Reston, Virginia.",0 18
Appiphany Technologies Holdings Corp. provides online fraud protection services,0 36
"Appiphany Technologies Holdings Corp. was founded in 2009 and is based in Salt Lake City, Utah.",0 36
"Apple Inc. designs, manufactures, and markets mobile communication and media devices, and personal computers to consumers, and small and mid-sized businesses; and education, enterprise, and government customers worldwide.",0 9
"Apple Inc. was founded in 1977 and is headquartered in Cupertino, California.",0 9
"Appliance Recycling Centers of America, Inc., together with its subsidiaries, engages in the recycle of household appliances in North America.",0 43
"Appliance Recycling Centers of America, Inc. was founded in 1976 and is headquartered in Minneapolis, Minnesota.",0 43
"Applied Biosciences Corp. focuses on various areas of the medical, bioceutical, and pet health industry.",0 24
"Applied Biosciences Corp. is based in Beverly Hills, California.",0 24
"Applied DNA Sciences, Inc. provides biotechnology based security solutions for supply chain security, brand protection, and law enforcement applications in the United States, Europe, Asia, and internationally.",0 25
"Applied DNA Sciences, Inc. has a cooperative research and development agreement with the U.S. Army Research, Development and Engineering Command's Edgewood Chemical Biological Center; and a collaboration agreement with Colorcon, Inc.",0 25 219 232
"The company was formerly known as Datalink Systems, Inc. and changed its name to Applied DNA Sciences, Inc. in 2002.",34 55 81 106
"Applied DNA Sciences, Inc. was founded in 1983 and is headquartered in Stony Brook, New York.",0 25
"Applied Energetics, Inc. engages in the development of ultra-short pulse lasers, laser guided energy, and direct discharge electrical products for military and commercial applications worldwide",0 23
"It also offers high voltage electronics, optical systems, and integrated guided energy products.",
"Applied Genetic Technologies Corporation, a clinical-stage biotechnology company, develops transformational genetic therapies for patients suffering from rare and debilitating diseases.",0 40
"It has collaboration agreements with Biogen MA, Inc., 4D Molecular Therapeutics, Synpromics Limited, and Bionic Sight, LLC, as well as the University of Florida Research Foundation.",37 51 81 99 105 122
"Applied Industrial Technologies, Inc. distributes industrial products in the United States, Puerto Rico, Canada, Mexico, Australia, New Zealand, and Singapore.",0 36
"Applied Industrial Technologies, Inc. was founded in 1923 and is headquartered in Cleveland, Ohio.",0 36
"Applied Materials, Inc. provides manufacturing equipment, services, and software to the semiconductor, display, and related industries worldwide.",0 22
"Applied Materials, Inc. was founded in 1967 and is headquartered in Santa Clara, California.",0 22
"Applied Minerals, Inc. extracts, processes, and markets halloysite clay and iron oxide.",0 21
"The company was formerly known as Atlas Mining Company and changed its name to Applied Minerals, Inc. in October 2009.",34 54 79 100
"Applied Minerals, Inc. was founded in 1924 and is based in Brooklyn, New York.",0 21
"Applied Optoelectronics, Inc. designs, manufactures, and sells various fiber-optic networking products worldwide.",0 28
"Applied Optoelectronics, Inc. was founded in 1997 and is headquartered in Sugar Land, Texas.",0 28
"Applied Science Products, Inc., through its subsidiary, Advanced Plasma Products, Inc., focuses on developing and commercializing a range of products based upon the patented one atmosphere uniform glow discharge plasma (OAUGDP) technology.",0 29 56 85
"The company was formerly known as Flight Safety Technologies, Inc. and changed its name to Applied Science Products, Inc. in December 2009.",34 65 91 120
"Applied Science Products, Inc. is based in Knoxville, Tennessee.",0 29
"Applied Visual Sciences, Inc., a software technology company, designs and develops computer-vision detection solutions based on image processing science for aviation/homeland security and healthcare markets.",0 28
"Applied Visual Sciences, Inc. markets its products through direct sales and indirect distribution channels worldwide.",0 28
"The company was formerly known as Guardian Technologies International, Inc. and changed its name to Applied Visual Sciences, Inc. in July 2010",34 74 100 128
"Applied Visual Sciences, Inc. was founded in 1989 and is based in Leesburg, Virginia.",0 28
"Approach Resources, Inc., an independent energy company, focuses on the acquisition, exploration, development, and production of unconventional oil and gas reserves in the United States.",0 23
"Approach Resources, Inc. was incorporated in 2002 and is headquartered in Fort Worth, Texas.",0 23
"AppSoft Technologies, Inc. develops, publishes, and markets mobile software applications for smartphones and tablet devices (Apps) in the United States.",0 25
"AppSoft Technologies, Inc. was founded in 2015 and is based in Garden City, New York.",0 25
"AppSwarm, Inc., a technology development and incubation company, focuses on the development of mobile applications and technology.",0 13
"The company was formerly known as San West, Inc. and changed its name to AppSwarm, Inc. in September 2015.",34 47 73 86
"AppSwarm, Inc. was founded in 2012 and is based in Tulsa, Oklahoma.",0 13
"AppTech Corp., a financial technology company, engages in electronic processing technologies and merchant services businesses.",0 12
"AppTech Corp. is based in Carlsbad, California.",0 12
"Apptigo International, Inc., a media company, focuses on designing, developing, and marketing mobile applications in the United States.",0 26
"Apptio, Inc. provides cloud-based technology business management (TBM) solutions to enterprises.",0 11
"Apptio, Inc. was founded in 2007 and is headquartered in Bellevue, Washington.",0 11
"AppYea, Inc., a development stage company, engages in the acquisition, purchase, maintenance, and creation of mobile software applications in the United States.",0 11
 The company acquires mobile applications to build a portfolio of apps that would service a range of industries and consumers.,
"AppYea, Inc. was founded in 2012 and is based in Fort Worth, Texas.",0 11
"Apricus Biosciences, Inc., a biopharmaceutical company, focuses on the development of product candidates in the areas of urology and rheumatology",0 24
"Apricus Biosciences, Inc. operates in Europe, Canada, Latin America, and the Asia Pacific.",0 24
"The company was formerly known as NexMed, Inc. and changed its name to Apricus Biosciences, Inc. in September 2010. ",34 45 71 95
"Apricus Biosciences, Inc. was founded in 1987 and is headquartered in San Diego, California.",0 24
"APT Group, Inc. is a holding company, which through its subsidiaries manufactures and distributes recreational, utility, and power sports products.",0 14
"APT Group, Inc. was incorporated in 2012 and is based in Kansas City, Missouri.",0 14
"APT Systems, Inc. engages in the creation of stock trading platforms, financial apps, and visualization solutions for charting the financial markets",0 16
"AptarGroup, Inc. provides a range of packaging, dispensing, and sealing solutions, primarily for the beauty, personal care, home care, prescription drug, consumer health care, injectable, and food and beverage markets",0 15
"AptarGroup, Inc. sells its products through own sales force, as well as independent representatives and distributors in Asia, Europe, Latin America, and North America.",0 15
"Aptevo Therapeutics Inc., a biotechnology company, engages in the discovery, development, commercialization, and sale of novel oncology and hematology therapeutics in the United States.",0 23
"Aptinyx Inc., a clinical-stage biopharmaceutical company, focuses on the discovery, development, and commercialization of novel, proprietary, and synthetic small molecules for the treatment of brain and nervous system disorders",0 11
The company has a collaboration agreement with Allergan plc. ,47 59
"Aptinyx Inc. was founded in 2015 and is headquartered in Evanston, Illinois.",0 11
"Aqua America, Inc., through its subsidiaries, operates regulated utilities that provide water or wastewater services in the United States.",0 17
"The company was formerly known as Philadelphia Suburban Corporation and changed its name to Aqua America, Inc. in 2004.",34 67
"Aqua America, Inc. was founded in 1968 and is based in Bryn Mawr, Pennsylvania.",0 17
"Aqua Metals, Inc. engages in the recycling of lead primarily in the United States.",0 16
"Aquabotix Technology Corporation design, develops, manufactures, and sells unmanned underwater vehicles and underwater cameras for commercial, high-end consumer, and military applications in the United States and internationally",0 32
"Aquantia Corp., together with its subsidiaries, designs, develops, and markets advanced high-speed communication integrated circuits for Ethernet connectivity in the data center, enterprise infrastructure, and access markets worldwide.",0 13
"Aquantia Corp. was founded in 2004 and is headquartered in San Jose, California.",0 13
"Aquesta Financial Holdings, Inc. operates as the holding company for Aquesta Bank that provides commercial banking services in North Carolina.",0 31
"Aquesta Financial Holdings, Inc. was founded in 2006 and is based in Cornelius, North Carolina.",0 31
"Arabella Exploration, Inc., an independent oil and natural gas company, focuses on the acquisition, development, exploration, and exploitation of unconventional onshore oil and natural gas reserves in the Delaware Basin in West Texas",0 25
"Arabella Exploration, Inc. is headquartered in Fort Worth, Texas.",0 25
"Aradigm Corporation, a specialty pharmaceutical company, focuses on the development and commercialization of products for the treatment and prevention of severe respiratory diseases.",0 19
"Aradigm Corporation has collaboration agreements with Grifols, S.A.",0 19
"Aramark provides food, facilities, and uniform services to education, healthcare, business and industry, sports, leisure, and corrections clients in North America and internationally.",0 7
The company was formerly known as ARAMARK Holdings Corporation and changed its name to Aramark in May 2014.,34 62 87 94
"Aramark was founded in 1959 and is based in Philadelphia, Pennsylvania.",0 7
"Aratana Therapeutics, Inc., a pet therapeutics company, focuses on the licensing, development, and commercialization of therapeutics for dogs and cats in the United States and Belgium.",0 25
Its product portfolio includes multiple therapeutics and therapeutic candidates in development consisting of small molecule pharmaceuticals and biologics,
"It has collaboration agreement with Elanco Animal Health, Inc. to develop, manufacture, and commercialize GRAPIPRANT products; and AskAt Inc for the development and commercialization of compound AT-019. ",36 61 131 140
"Aratana Therapeutics, Inc. was founded in 2010 and is headquartered in Leawood, Kansas.",0 25
Arax Holdings Corp. does not have significant operations.,0 18
"Arax Holdings Corp. is a subsidiary of Thru Pharma, LLC.",0 18
"Arbios Systems, Inc. engages in the development of proprietary medical devices and therapies that are intended to enhance the survival of patients who experience, or are at risk for, life-threatening episodes of organ failure and SEPSIS",0 19
"Arbios Systems, Inc. is based in Allendale, New Jersey.",0 19
"Arbor Realty Trust, Inc. invests in a diversified portfolio of structured finance assets in the multifamily and commercial real estate markets",0 23
"ARC Document Solutions, Inc., a reprographics company, provides document solutions worldwide.",0 27
"The company was formerly known as American Reprographics Company and changed its name to ARC Document Solutions, Inc. in 2012.",34 64 89 116
"ARC Document Solutions, Inc. was founded in 1960 and is headquartered in Walnut Creek, California.",0 27
"ARC Group Worldwide, Inc. provides metal injection molding and metal 3D printing solutions worldwide.",0 24
"ARC Group Worldwide, Inc. was founded in 1987 and is based in Deland, Florida.",0 24
"ARC Group, Inc., together with its subsidiary, owns, operates, and franchises Dick’s Wings brand of restaurants in Florida and Georgia.",0 14
"The company was formerly known as American Restaurant Concepts, Inc. and changed its name to ARC Group, Inc. in June 2014.",34 67 93 107
"ARC Group, Inc. was founded in 2000 and is headquartered in Jacksonville, Florida.",0 14
"ARCA biopharma, Inc., a biopharmaceutical company, focuses on developing genetically-targeted therapies for cardiovascular diseases.",0 19
"The company has a collaboration agreement with Medtronic, Inc. for the support of GENETIC-AF Phase 2B clinical trials; and Laboratory Corporation of America to provide the companion diagnostic test and services to support GENETIC-AF trial",47 61 123 156
"ARCA biopharma, Inc. is headquartered in Westminster, Colorado.",0 19
"Arcadia Biosciences, Inc., an agricultural food ingredient company, develops and commercializes health and nutrition ingredient traits worldwide.",0 24
"Arcadia Biosciences, Inc. has strategic collaboration with Dow AgroSciences to develop and commercialize enhanced wheat quality trait.",0 24
ArcBest Corporation provides freight transportation services and integrated logistics solutions worldwide.,0 19
The company was formerly known as Arkansas Best Corporation and changed its name to ArcBest Corporation in May 2014,34 59 84 103
"ArcBest Corporation was founded in 1923 and is headquartered in Fort Smith, Arkansas.",0 19
"Arch Coal, Inc. produces and sells thermal and metallurgical coal from surface and underground mines",0 14
"Arch Coal, Inc. was founded in 1969 and is headquartered in St. Louis, Missouri.",0 14
"Arch Therapeutics, Inc., operates as a biotechnology company in the United States.",0 22
"Archer Entertainment Media Communications, Inc. is engaged in the development, management, and distribution of digital films in the United States and China",0 46
"Archer-Daniels-Midland Company procures, transports, stores, processes, and merchandises agricultural commodities, products, and ingredients in the United States and internationally.",0 30
"Archer-Daniels-Midland Company was founded in 1898 and is headquartered in Chicago, Illinois.",0 30
"Archon Corporation, through its subsidiary, Pioneer Hotel Inc., engages in the ownership, management, and operation of casinos and hotels in the United States",0 18 44 61
"Archon Corporation was founded in 1991 and is based in Laughlin, Nevada.",0 18
"Archrock, Inc. engages in the natural gas contract operations services business in the United States",0 13
" It also offers aftermarket services, such as parts and components; and operation, maintenance, overhaul, and reconfiguration services to customers who own compression equipment. ",
"The company was formerly known as Exterran Holdings, Inc. and changed its name to Archrock, Inc. in November 2015.",34 56 82 95
"Archrock, Inc. was founded in 1990 and is headquartered in Houston, Texas.",0 13
"Arcimoto, Inc. designs, develops, manufactures, and sells three-wheeled electric vehicles",0 13
"The company was formerly known as WTP Inc and changed its name to Arcimoto, Inc. in December 2011.",34 41 66 79
"Arcimoto, Inc. was founded in 2007 and is headquartered in Eugene, Oregon.",0 13
2,0 27
"Arconic Inc. engineers, manufactures, and sells lightweight metals of aluminum, titanium, and nickel worldwide.",0 11
"Arconic Inc. was founded in 2016 and is based in New York, New York.",0 11
"Arcturus Therapeutics Ltd., an RNA medicines company, develops nucleic acid medicines to treat diseases with unmet medical needs",0 25
"The company develops novel RNA therapeutics through its partnerships with Janssen Pharmaceuticals, Inc., Ultragenyx Pharmaceutical, Inc., Takeda Pharmaceutical Company Limited, Synthetic Genomics Inc., CureVac AG, and Cystic Fibrosis Foundation Therapeutics Inc",74 102 105 135 138 175 177 199 218 261
"Arcturus Therapeutics Ltd. has a strategic collaboration with CureVac AG to jointly discover, develop, and commercialize novel messenger RNA therapeutics.",0 25
"Arcus Biosciences, Inc., a clinical-stage biopharmaceutical company, engages in developing and commercializing cancer immunotherapies in the United States.",0 22
"Ardelyx, Inc., a specialized biopharmaceutical company, develops and sells disruptive medicines for the treatment of cardio renal and gastrointestinal diseases in the United States and Asia Pacific",0 12
"The company was formerly known as Nteryx, Inc. and changed its name to Ardelyx, Inc. in June 2008. ",34 45 71 83
"Ardelyx, Inc. was founded in 2007 and is headquartered in Fremont, California.",0 12
"Arena Pharmaceuticals, Inc., a biopharmaceutical company, focuses on developing novel small molecule drugs for various therapeutic areas in the United States and Switzerland",0 26
"The company has collaboration agreements with Everest Medicines Limited; Axovant Sciences GmbH; Boehringer Ingelheim International GmbH; Eisai Co., Ltd.; and Eisai Inc. ",46 71 73 94 96 135 137 151 158 167
"Arena Pharmaceuticals, Inc. was founded in 1997 and is based in San Diego, California.",0 26
"Ares Commercial Real Estate Corporation, a specialty finance company, originates and invests in commercial real estate loans and related investments in the United States.",0 39
Ares Commercial Real Estate Corporation has elected and qualified to be taxed as a real estate investment trust (REIT) for the United States federal income tax purposes under the Internal Revenue Code of 1986.,0 39
Ares Commercial Real Estate Management LLC operates as the manager of the company.,0 42
"Arête Industries, Inc., an independent oil and gas company, engages in the acquisition and development of oil and natural gas reserves in the United States",0 21
"Areti Web Innovations, Inc., through its subsidiaries, provides Internet based solutions for small and mid-sized businesses primarily in the United States and Canada",0 26
"Areti Web Innovations, Inc. distributes its solutions primarily through its Web sites to companies, departments of the United States, and Canadian governments",0 26
"The company was formerly known as Alentus Corporation and changed its name to Areti Web Innovations, Inc. in July 2012",34 53 78 104
"Areti Web Innovations, Inc. was founded in 1997 and is headquartered in Pahrump, Nevada.",0 26
"Argan, Inc., through its subsidiaries, provides engineering, procurement, construction, commissioning, operations management, maintenance, development, technical, and consulting services to the power generation and renewable energy markets.",0 10
"Argan, Inc. was founded in 1961 and is headquartered in Rockville, Maryland.",0 10
"Argonaut Gold Inc. engages in the exploration, mine development, and production activities in North America.",0 17
"The company primarily explores for gold and silver deposits. Its primary assets include the El Castillo mine located in the State of Durango, Mexico; the La Colorada mine situated in the State of Sonora, Mexico; and the San Agustin project located in the State of Durango, Mexico",
"Argos Therapeutics, Inc., an immuno-oncology company, focuses on the development and commercialization of individualized immunotherapies for the treatment of cancer and infectious diseases in North America.",0 23
"The company was formerly known as Merix Bioscience, Inc. and changed its name to Argos Therapeutics, Inc. in October 2004",34 55 81 104
"Argos Therapeutics, Inc. was founded in 1997 and is based in Durham, North Carolina.",0 23
"Vid3G, Inc. offers mobile video recording and editing application for 3G/4G/LTE network users to capture, create, and share mobile videos with friends and families.",0 10
"The company was formerly known as U.S. Mine Makers, Inc. and changed its name to Vid3G, Inc. in February, 2014.",34 55 81 91
"Argyle Security, Inc., a detention and commercial security provider, engages in designing and integrating electronic security solutions in the United States.",0 20
The company was formerly known as Argyle Security Acquisition Corporation.,34 73
"Argyle Security, Inc. was founded in 2005 and is headquartered in San Antonio, Texas.",0 20
Arias Intel Corp. operates a digital media platform.,0 16
The company was formerly known as First Harvest Corp. and changed its name to Arias Intel Corp. in December 2017,34 52 78 94
"Arias Intel Corp. is headquartered in Tampa, Florida.",0 16
"Aridis Pharmaceuticals Inc., a late-stage biopharmaceutical company, focuses on the discovery and development of targeted immunotherapy using fully human monoclonal antibodies (mAb) to treat life-threatening infections",0 26
"Aridis Pharmaceuticals Inc. was founded in 2003 and is headquartered in San Jose, California.",0 26
"Arista Financial Corp., a finance company, focuses on leases for trucks and construction equipment",0 21
"Arista Investors Corp. administers and manages New York statutory disability benefits, New Jersey temporary disability benefits, and Hawaii temporary disability insurance",0 21
"Arista Networks, Inc. provides cloud networking solutions in the Americas, Europe, the Middle East, Africa, and the Asia-Pacific.",0 20
"The company was formerly known as Arastra, Inc. and changed its name to Arista Networks, Inc. in October 2008",34 46 72 92
"Arista Networks, Inc. was founded in 2004 and is headquartered in Santa Clara, California.",0 20
"Aristocrat Group Corp. through its subsidiary, Top Shelf Distributing, LLC, focuses on developing distilled spirits line of business.",0 21 47 74
"Aristocrat Group Corp. was founded in 2011 and is based in Las Vegas, Nevada.",0 21
"Ark Restaurants Corp., through its subsidiaries, owns and operates restaurants and bars in the United States",0 20
"Arkanova Energy Corporation, a junior oil and gas producing company, engages in the acquisition, exploration, and development of oil and gas properties in the United States.",0 27
"Arkose Energy Corp. specializes in the production of oil and gas. It engages in the acquisition and development of oil and gas properties, primarily in Louisiana, New Mexico, Oklahoma, Texas, and Wyoming",0 18
Arkose Energy Corp. was formerly known as CanTex Energy Corporation and changed its name to Arkose Energy Corp. in June 2014,0 18 42 67 92 110
"Armada Mercantile Ltd., through its subsidiary, Armada Group USA, Inc. operates as a financial services, trade finance, and relational broker dealer company that focuses on merchant banking activities in the United States and internationally.",0 21 48 69 
"Armanino Foods of Distinction, Inc. produces and markets frozen and refrigerated food products in the United States.",0 34
"Armor Electric, Inc. manufactures and markets electric vehicles",0 19
"The company was formerly known as Armor Enterprises, Inc. and changed its name to Armor Electric, Inc. in June 2004",34 56 82 101
"Armor Electric, Inc. was incorporated in 1998 and is based in Solana Beach, California.",0 19
"ARMOUR Residential REIT, Inc. invests in residential mortgage backed securities in the United States.",0 28
The company is managed by ARMOUR Capital Management LP,26 54
"ARMOUR Residential REIT, Inc. has elected to be taxed as a real estate investment trust under the Internal Revenue Code",0 28
"Armstrong Flooring, Inc., together with its subsidiaries, designs, manufactures, sources, and sells flooring products in North America and the Pacific Rim.",0 23
"It operates through two segments, Resilient Flooring and Wood Flooring.",
"Armstrong Flooring, Inc. was incorporated in 2015 and is headquartered in Lancaster, Pennsylvania.",0 23
"Armstrong World Industries, Inc. designs, manufactures, and sells ceiling systems primarily for use in the construction and renovation of residential and commercial buildings worldwide",0 31
"Arno Therapeutics, Inc., a biopharmaceutical company, develops products for the treatment of cancer and other life threatening diseases.",0 22
"The company has license agreements with Invivis Pharmaceuticals, Inc.; the Regents of the University of Minnesota; and the Ohio State University Innovation Foundation, as well as a co-development agreement with Leica Biosystems Newcastle Ltd",40 68 211 241
"Arno Therapeutics, Inc. is based in Flemington, New Jersey.",0 22
Arotech Corporation provides defense and security products worldwide,0 19
The company was formerly known as Electric Fuel Corporation and changed its name to Arotech Corporation in September 2003,34 59 84 103
"ArQule, Inc., a biopharmaceutical company, researches and develops therapeutics for the treatment of cancer and rare diseases in the United States.",0 11
"It has collaboration agreement with Roivant Sciences Ltd. to develop derazantinib, a pan-FGFR inhibitor",36 56
"ArQule, Inc. was founded in 1993 and is headquartered in Burlington, Massachusetts.",0 11
"Array BioPharma Inc., a biopharmaceutical company, focuses on the discovery, development, and commercialization of small molecule drugs to treat patients with cancer in North America, Europe, and the Asia Pacific",0 19
"Array BioPharma Inc. has a collaboration agreement with Amgen, Asahi Kasei Pharma Corporation, Loxo Oncology, and Mirati Therapeutics, Inc",0 19 63 93 114 138
"Array Networks, Inc., a network functions platform company, provides application delivery virtual appliances worldwide.",0 19
"Arrayit Corporation, a life sciences technology company, develops, manufactures, and markets life science tools and integrated systems for the analysis of genetic variation, biological function, and diagnostics worldwide",0 19
"Arrayit Corporation offers its tools and services to genomic research centers, pharmaceutical companies, academic institutions, clinical research organizations, government agencies, and biotechnology companies.",0 19 
"ARRIS International plc, together with its subsidiaries, provides entertainment, communications, and networking technology and solutions worldwide.",0 23
"The company was formerly known as ARRIS Group, Inc. and changed its name to ARRIS International plc in January 2016.",34 50 76 99
"ARRIS International plc was founded in 1969 and is headquartered in Suwanee, Georgia.",0 23
"Arrow Electronics, Inc. provides products, services, and solutions to industrial and commercial users of electronic components and enterprise computing solutions worldwide.",0 22
"Arrow Electronics, Inc. was founded in 1935 and is based in Centennial, Colorado.",0 22
"Arrow Financial Corporation, a multi-bank holding company, provides commercial and consumer banking, and financial products and services.",0 27
"Arrow Financial Corporation was founded in 1851 and is headquartered in Glens Falls, New York.",0 27
"Arrow Resources Development, Inc., a development stage company, provides marketing, sales, distribution, corporate operations, and corporate finance services for the commercial exploitation of natural resources worldwide.",0 32
"It has a marketing and distribution agreement with Arrow Pacific Resources Group Limited to market corn, lumber, and related products",51 88
"Arrowhead Pharmaceuticals, Inc. develops medicines for the treatment of intractable diseases in the United States.",0 30
"Arrowhead Pharmaceuticals, Inc. has collaboration and license agreement with Amgen, Inc.",0 30 77 87
"The company was formerly known as Arrowhead Research Corporation and changed its name to Arrowhead Pharmaceuticals, Inc. in April 2016",34 64 89 119
"Arrowhead Pharmaceuticals, Inc. was incorporated in 1989 and is headquartered in Pasadena, California.",0 30
"Arsanis, Inc., a clinical-stage biopharmaceutical company, focuses on applying monoclonal antibody (mAb) immunotherapies to address infectious diseases",0 12
"Its lead product candidate is ASN100, a mAb therapeutic in Phase II clinical development for the prevention of staphylococcus aureus pneumonia in mechanically ventilated patients.",
"Arsanis, Inc. was founded in 2010 and is headquartered in Waltham, Massachusetts.",0 12
"Art's-Way Manufacturing Co., Inc. manufactures and sells agricultural equipment, specialized modular science buildings, and steel cutting tools worldwide.",0 32
"Art's-Way Manufacturing Co., Inc. was founded in 1956 and is based in Armstrong, Iowa.",0 32
"Artec Global Media, Inc. provides online marketing and reporting solutions.",0 23
"The company was formerly known as Artec Consulting Corp. and changed its name to Artec Global Media, Inc. in June 2014",34 55 81 104
"Artec Global Media, Inc. was founded in 2012 and is based in Carson City, Nevada.",0 23
"Artec, Inc. manufactures and distributes Tubercin. ",0 10
"Artelo Biosciences, Inc., a specialty biopharmaceutical company, focuses on developing, licensing, and commercializing cannabinoid therapeutic treatments.",0 23
"The company has an agreement with Phivida Holdings Inc. to carry out a pharmacokinetic study on its hemp derived nanoencapsulated cannabidiol; and a research and development partnership with Syngene International Ltd. and Aptus Clinical Ltd. for the drug discovery and clinical development of ART27.13, a dual cannabinoid agonist in oncology.",34 54 191 216 222 240
"The company was formerly known as Reactive Medical, Inc. and changed its name to Artelo Biosciences, Inc. in April 2017",34 55 81 104
"Artelo Biosciences, Inc. was founded in 2011 and is based in La Jolla, California.",0 23
"Artesian Resources Corporation, through its subsidiaries, provides water, wastewater, and other services on the Delmarva Peninsula.",0 30
